key,tagNumber,name,description,area,facility,system,parentTag,classId,className,tagDiscipline,project,labels,classViewExtId,cfihosTagClassCode,avejaTagStatus,useProjectStatus,purchaseOrderNo,originatingContractor,dateInstalled,updatedDate
23-PAHH-96150-01,23-PAHH-96150-01,23-PAHH-96150-01,VRD - PH 1STSTG COMP INNER SEAL NDE : PRESSURE ALARM HIGH HIGH,23,Valhall PH,,23-PT-96150-01,11405,,PAHH,VRD,tag,Tag,,Active,N,8309,,06/10/2015 12:18,06/10/2015 13:14
23-YAHH-96105-01,23-YAHH-96105-01,23-YAHH-96105-01,VRD - PH 1STSTG COMPR JOURN BRG NDE : VIBRATION ALARM HIGH HIGH,23,Valhall PH,,23-YT-96105-01,11405,,YAHH,VRD,tag,Tag,,Active,N,8309,,23/04/2013 10:10,06/10/2015 13:13
23-EZSL-92521,23-EZSL-92521,23-EZSL-92521,VRD - PH 1STSTGSUCTSCRUB LIQ OUT,23,Valhall PH,,23-ESDV-92521,4646,,EZSL,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,14/08/2015 14:36
23-FO-96178,23-FO-96178,23-FO-96178,VRD - PH 1STSTG COMPR. DRAIN,23,Valhall PH,,23-1ST STAGE COMPRESSOR-PH,4390,,FO,VRD,tag,Tag,,Inactive,N,,,17/10/2012 12:20,08/10/2015 08:48
23-TAH-96137-02,23-TAH-96137-02,23-TAH-96137-02,VRD - PH 1STSTG MOTORCOOLINGAIRCOLD : TEMPERATURE ALARM HIGH,23,Valhall PH,,23-TE-96137-02,11405,,TAH,VRD,tag,Tag,,Active,N,8309,,23/04/2013 10:10,06/10/2015 12:28
23-PAL-96160-01,23-PAL-96160-01,23-PAL-96160-01,VRD - PH 1STSTG COMP SEPAR GAS : PRESSURE ALARM LOW,23,Valhall PH,,23-PT-96160-01,11405,,PAL,VRD,tag,Tag,,Active,N,8309,,06/10/2015 12:18,06/10/2015 13:14
23-FIC-92543-09,23-FIC-92543-09,23-FIC-92543-09,SOFT TAG VRD - PH 1STSTGCMP ANTSRG LIMIT2 SP,23,Valhall PH,,23-FV-92543,11275,,FIC,VRD,tag,Tag,,Active,N,,,16/05/2013 11:50,09/10/2015 11:56
23-HV-96128,23-HV-96128,23-HV-96128,VRD - PH 1ST.STAGE COMP. PURGE UNIT,23,Valhall PH,,23-CX-9101,4418,,HV,VRD,tag,Tag,,Active,N,,,05/04/2013 15:12,08/10/2015 08:48
23-FO-96187,23-FO-96187,23-FO-96187,VRD - PH 1STSTG OIL HEADER SAMPLE PT,23,Valhall PH,,23-1ST STAGE COMP LUBE OIL SYS-PH,4390,,FO,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-TSHH-96147-01,23-TSHH-96147-01,23-TSHH-96147-01,VRD - PH 1STSTG COMP SEAL GAS HTR,23,Valhall PH,,23-FE-9122,4575,,TSHH,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,26/01/2017 08:31
23-HV-96140,23-HV-96140,23-HV-96140,VRD - PH 1STSTG PURGE UNIT AIR SPLY,23,Valhall PH,,23-KA-9101-M01,4841,,HV,VRD,tag,Tag,,Active,N,8309,,05/04/2011 10:19,08/10/2015 13:32
23-PIC-92538,23-PIC-92538,23-PIC-92538,SOFT TAG VRD - PH 1STSTGCOMP SUCTION STV,23,Valhall PH,,23-PV-92538,11275,,PIC,VRD,tag,Tag,,Active,N,,,13/12/2012 14:15,09/10/2015 11:56
23-PV-96129,23-PV-96129,23-PV-96129,VRD - PH 1STSTG COMP PURGE UNIT,23,Valhall PH,,23-CX-9101,4526,,PV,VRD,tag,Tag,,Active,N,,,05/04/2013 15:12,08/10/2015 08:48
23-PT-92535,23-PT-92535,23-PT-92535,VRD - PH 1STSTGCOMP SUCTION,23,Valhall PH,,23-1ST STAGE COMPRESSOR-PH,4525,,PT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,26/10/2017 14:00
23-TI-96137-01,23-TI-96137-01,23-TI-96137-01,SOFT TAG VRD - PH 1STSTG MOTORCOOLINGAIRCOLD,23,Valhall PH,,23-TE-96137-01,11275,,TI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:16,09/10/2015 11:56
45-PSV-92612,45-PSV-92612,45-PSV-92612,VRD - PH 1STSTGDISCCOOL SHELL,45,Valhall PH,,23-HA-9115,11517,,PSV,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,16/12/2016 06:58
23-ZS-96142B,23-ZS-96142B,23-ZS-96142B,VRD - PH 1STSTG COMPR ENCL DOOR B,23,Valhall PH,,23-1ST STAGE COMP ENCLOSURE-PH,4642,,ZS,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-TE-96101-03,23-TE-96101-03,23-TE-96101-03,VRD - PH 1STSTG COMPR JOURN BRG DE,23,Valhall PH,,23-KA-9101,4564,,TE,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,11/07/2014 09:25
23-PAH-96149-01,23-PAH-96149-01,23-PAH-96149-01,VRD - PH 1STSTG COMP INNER SEAL DE : PRESSURE ALARM HIGH,23,Valhall PH,,23-PT-96149-01,11405,,PAH,VRD,tag,Tag,,Active,N,8309,,06/10/2015 12:18,06/10/2015 13:14
45-TI-96196,45-TI-96196,45-TI-96196,VRD - PH 1STSTG LUBE OIL COOLER,45,Valhall PH,,23-HA-9107B,4565,,TI,VRD,tag,Tag,,Active,N,8309,,19/03/2010 20:38,18/01/2017 07:12
48-XV-96961,48-XV-96961,48-XV-96961,VRD - PH STG1 COMP WTR MIST N2 CYL 1,48,Valhall PH,,48-SU-9105,6210,,XV,VRD,tag,Tag,,Active,N,8309,,31/08/2009 19:25,24/11/2014 08:19
23-TAH-96104,23-TAH-96104,23-TAH-96104,SOFT TAG VRD - PH 1STSTG COMP THRUST BRG OUT,23,Valhall PH,,23-FG-96104,11275,,TAH,VRD,tag,Tag,,Active,N,,,16/05/2013 11:50,09/10/2015 11:56
23-LAL-96182-03,23-LAL-96182-03,23-LAL-96182-03,VRD - PH 1STSTG COMP LO RES : LEVEL ALARM LOW,23,Valhall PH,,23-LT-96182-03,11405,,LAL,VRD,tag,Tag,,Active,N,8309,,23/04/2013 10:10,06/10/2015 12:28
23-YT-96134-01,23-YT-96134-01,23-YT-96134-01,VRD - PH 1STSTG MOTOR JOURN BRG DE,23,Valhall PH,,23-YE-96134-01,4627,,YT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-XY-96125,23-XY-96125,23-XY-96125,SOFT TAG VRD - PH 1STSTGGEARSHAFT2JOURNBRGNDE,23,Valhall PH,,23-XT-96125,11275,,XY,VRD,tag,Tag,,Active,N,,,16/05/2013 11:50,09/10/2015 11:56
23-FS-92543-07,23-FS-92543-07,23-FS-92543-07,VRD - PH 1STSTG PSD TO CCC ASC STOP,23,Valhall PH,,23-FIC-92543,4379,,FS,VRD,tag,Tag,,Active,N,,,09/05/2012 17:17,09/12/2013 12:53
23-KS-9101,23-KS-9101,23-KS-9101,SOFT TAG VRD - 1ST STAGE COMPRESSOR START-UP SEQUENCE,23,Valhall PH,,23-CX-9101,11275,,KS,VRD,tag,Tag,,Active,N,,,16/05/2013 11:50,18/09/2017 10:35
23-FIC-92543,23-FIC-92543,23-FIC-92543,SOFT TAG VRD - PH 1STSTGCOMP ANTI-SURGE,23,Valhall PH,,23-FV-92543,11275,,FIC,VRD,tag,Tag,,Active,N,,,13/12/2012 14:08,09/10/2015 11:56
23-ZT-96107-02,23-ZT-96107-02,23-ZT-96107-02,VRD - PH 1STSTGCOMP SHAFT AXIAL POS,23,Valhall PH,,23-ZE-96107-02,4649,,ZT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-PDI-96155,23-PDI-96155,23-PDI-96155,SOFT TAG VRD - PH 1STSTGCOMP SEAL BUFGAS FLTR,23,Valhall PH,,23-PDT-96155,11275,,PDI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:14,09/10/2015 11:56
23-TI-96101-03,23-TI-96101-03,23-TI-96101-03,SOFT TAG VRD - PH 1STSTG COMPR JOURN BRG DE,23,Valhall PH,,23-TE-96101-03,11275,,TI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:15,09/10/2015 11:56
45-FI-92506,45-FI-92506,45-FI-92506,SOFT TAG VRD - PH 1STSTGSUCTCOOL COOLMED IN,45,Valhall PH,,45-FT-92506,11275,,FI,VRD,tag,Tag,,Active,N,,,16/05/2013 11:50,09/10/2015 11:56
23-FAL-92537-02,23-FAL-92537-02,23-FAL-92537-02,SOFT TAG VRD - PH 1STSTGCOMP DISCHARGE,23,Valhall PH,,23-FT-92537-02,11275,,FAL,VRD,tag,Tag,,Inactive,N,,,23/04/2013 10:10,09/10/2015 11:56
23-YI-96134-02,23-YI-96134-02,23-YI-96134-02,SOFT TAG VRD - PH 1STSTG MOTOR JOURN BRG DE,23,Valhall PH,,23-YE-96134-02,11275,,YI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:18,09/10/2015 11:56
23-YAHH-96133-01,23-YAHH-96133-01,23-YAHH-96133-01,VRD - PH 1STSTG MOTOR JOURN BRG NDE : VIBRATION ALARM HIGH HIGH,23,Valhall PH,,23-YT-96133-01,11405,,YAHH,VRD,tag,Tag,,Active,N,8309,,16/05/2013 11:50,06/10/2015 12:28
45-HV-92612-01,45-HV-92612-01,45-HV-92612-01,VRD - PH 1STSTGDISCCOOL CM PSV INLET,45,Valhall PH,,45-PSV-92612,4418,,HV,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,26/06/2017 12:39
23-TI-96137-02,23-TI-96137-02,23-TI-96137-02,SOFT TAG VRD - PH 1STSTG MOTORCOOLINGAIRCOLD,23,Valhall PH,,23-TE-96137-02,11275,,TI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:16,09/10/2015 11:56
23-FI-92521,23-FI-92521,23-FI-92521,SOFT TAG VRD - PH 1STSTGSUCTSCRUBBER LIQ OUT,23,Valhall PH,,23-FT-92521,11275,,FI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:13,09/10/2015 11:56
23-NE-96144-02,23-NE-96144-02,23-NE-96144-02,VRD - PH 1STSTGCMP MTR PARTIAL DISCH,23,Valhall PH,,23-NI-96144,9283,,NE,VRD,tag,Tag,,Active,N,8309,,05/10/2009 17:21,08/10/2015 08:48
23-TAHH-96103,23-TAHH-96103,23-TAHH-96103,SOFT TAG VRD - PH 1STSTG COMP THRUST BRG IN,23,Valhall PH,,23-FG-96103,11275,,TAHH,VRD,tag,Tag,,Active,N,,,16/05/2013 11:50,09/10/2015 11:56
23-KA-9101-M01-05,23-KA-9101-M01-05,23-KA-9101-M01-05,VRD - PH HV SWGR 1STSTG COMP MTR,23,Valhall PH,,23-KA-9101-M01,4628,,KA,VRD,tag,Tag,,Active,N,,,17/10/2012 12:20,09/12/2013 12:53
23-YE-96105-02,23-YE-96105-02,23-YE-96105-02,VRD - PH 1STSTG COMP JOURN BRG DE,23,Valhall PH,,23-KA-9101,4621,,YE,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,11/07/2014 09:25
45-PDT-92506,45-PDT-92506,45-PDT-92506,VRD - PH 1STSTGSUCTCOOL SHELL,45,Valhall PH,,23-HA-9103,4507,,PDT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-YE-96106-01,23-YE-96106-01,23-YE-96106-01,VRD - PH 1STSTG COMP JOURN BRG NDE,23,Valhall PH,,23-KA-9101,4621,,YE,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,11/07/2014 09:25
23-ESDV-92551A-J01,23-ESDV-92551A-J01,23-ESDV-92551A-J01,EMERGENCY SHUTDOWN VALVE-JUNCTION BOX,23,Valhall PH,,23-ESDV-92551A,6194,,ESDV,VRD,tag,Tag,,Inactive,N,,,08/08/2016 12:57,19/10/2016 07:44
60-EH-9000A+H00,60-EH-9000A+H00,60-EH-9000A+H00,VRD - MOTOR STARTER 1ST STAGE COMPRESSOR,60,Valhall PH,,23-KA-9101-M01,6183,,EH,VRD,tag,Tag,,Active,N,,,28/05/2013 11:16,26/01/2017 08:47
23-YSDP-92545,23-YSDP-92545,23-YSDP-92545,VRD - PH 1STSTGDISCHCOOLER B/D,23,Valhall PH,,23-YSV-92545,9287,,YSDP,VRD,tag,Tag,,Active,N,8309,,05/10/2009 17:21,14/08/2015 14:36
23-TE-96114-03,23-TE-96114-03,23-TE-96114-03,VRD - PH 1STSTGGEAR 2 JOURNBRG DE,23,Valhall PH,,23-DB-9101,4564,,TE,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,11/07/2014 09:25
23-ESDV-92501A-J01,23-ESDV-92501A-J01,23-ESDV-92501A-J01,EMERGENCY SHUTDOWN VALVE-JUNCTION BOX,23,Valhall PH,,23-ESDV-92501A,6194,,ESDV,VRD,tag,Tag,,Inactive,N,,,08/08/2016 12:57,19/10/2016 07:44
48-FE-9189,48-FE-9189,48-FE-9189,VRD - RIO CABINET SPACE HEATER (23-KA-9101),48,Valhall PH,,48-SU-9113,4268,,FE,VRD,tag,Tag,,Active,N,8718,,19/03/2010 20:38,09/10/2015 11:56
45-FAH-92606,45-FAH-92606,45-FAH-92606,VRD - PH 1STSTGDISCCOOL COOLMED IN : FLOW ALARM HIGH,45,Valhall PH,,45-FT-92606,11405,,FAH,VRD,tag,Tag,,Active,N,8309,,16/05/2013 11:50,06/10/2015 12:28
23-XPV-92748,23-XPV-92748,23-XPV-92748,VRD - PH OFFGAS TO 1STSTGSUCTCOOLER,23,Valhall PH,,23-XV-92748,4494,,XPV,VRD,tag,Tag,,Active,N,,,09/05/2012 17:16,08/10/2015 08:48
48-XV-96960,48-XV-96960,48-XV-96960,VRD - STAGE 1 COMPRESSOR WATER MIST DELUGE VALVE,48,Valhall PH,,48-TB-9159,6210,,XV,VRD,tag,Tag,,Inactive,N,,,25/10/2010 16:17,11/12/2013 14:35
23-TT-92536,23-TT-92536,23-TT-92536,VRD - PH 1STSTGCOMP DISCHARGE,23,Valhall PH,,23-1ST STAGE COMPRESSOR-PH,4580,,TT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-TI-96132-01,23-TI-96132-01,23-TI-96132-01,SOFT TAG VRD - PH 1STSTG MOTOR JOURN BRG DE,23,Valhall PH,,23-TE-96132-01,11275,,TI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:16,09/10/2015 11:56
23-FO-96146-02,23-FO-96146-02,23-FO-96146-02,VRD - PH 1STSTG SEAL GAS,23,Valhall PH,,23-CB-9104B,4390,,FO,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,08/10/2015 08:48
23-LAH-92529-03,23-LAH-92529-03,23-LAH-92529-03,VRD - PH 1STSTGSCRUB I-FACE TOPFOAM : LEVEL ALARM HIGH,23,Valhall PH,,23-LT-92529-03,11405,,LAH,VRD,tag,Tag,,Active,N,8309,,23/04/2013 10:10,06/10/2015 12:28
23-FT-96152,23-FT-96152,23-FT-96152,VRD - PH 1STSTG PRI SEAL LEAK NDE,23,Valhall PH,,23-1ST STAGE COMP DRY GAS SEAL SYS-PH,4400,,FT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
45-PAH-92608,45-PAH-92608,45-PAH-92608,VRD - PH 1STSTGDISCCOOL CM OUT : PRESSURE ALARM HIGH,45,Valhall PH,,45-PT-92608,11405,,PAH,VRD,tag,Tag,,Active,N,8309,,23/04/2013 10:10,06/10/2015 12:28
23-EZSL-92551A,23-EZSL-92551A,23-EZSL-92551A,VRD - PH 1STSTGDISCHCLR GAS OUT,23,Valhall PH,,23-ESDV-92551A,4646,,EZSL,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,14/08/2015 14:36
23-ESDV-92551A,23-ESDV-92551A,23-ESDV-92551A,VRD - PH 1STSTGDISCHCLR GAS OUT,23,Valhall PH,,23-HA-9114,11508,,ESDV,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,05/05/2017 09:46
23-FO-96146-01,23-FO-96146-01,23-FO-96146-01,VRD - PH 1STSTG SEAL GAS,23,Valhall PH,,23-CB-9104A,4390,,FO,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,08/10/2015 08:48
23-LALL-92523,23-LALL-92523,23-LALL-92523,SOFT TAG VRD - PH 1STSTGSUCTSCRUBBER,23,Valhall PH,,23-PT-92523,11275,,LALL,VRD,tag,Tag,,Active,N,,,23/04/2013 10:10,09/10/2015 11:56
23-LT-92529,23-LT-92529,23-LT-92529,VRD - PH 1STSTGSCRUB I-FACE,23,Valhall PH,,23-LE-92529,4469,,LT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-XT-96108,23-XT-96108,23-XT-96108,VRD - PH 1STSTG COMPR JOURN BRG NDE,23,Valhall PH,,23-XE-96108,4613,,XT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-TT-96181-02,23-TT-96181-02,23-TT-96181-02,VRD - PH 1STSTG COMP LO HEADER,23,Valhall PH,,23-TE-96181-02,4580,,TT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,26/01/2017 08:31
45-PDAH-92606,45-PDAH-92606,45-PDAH-92606,VRD - PH 1STSTGDISCCOOL CM : PRESSURE DIFFERENTIAL ALARM HIGH,45,Valhall PH,,45-PDT-92606,11405,,PDAH,VRD,tag,Tag,,Active,N,8309,,16/05/2013 11:50,06/10/2015 12:28
23-TIC-96147,23-TIC-96147,23-TIC-96147,SOFT TAG VRD - PH 1STSTG COMP SEAL GAS HTR,23,Valhall PH,,23-TT-96147-02,11275,,TIC,VRD,tag,Tag,,Active,N,,,06/11/2015 09:33,16/12/2015 07:27
23-VA-9110-H01,23-VA-9110-H01,23-VA-9110-H01,VRD - 1ST STAGE COMPRESSOR OIL SEPARATOR W/ FAN SPACE HEATER,23,Valhall PH,,23-VA-9110,4268,,VA,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/10/2015 11:56
60-EN-9011A+82B,60-EN-9011A+82B,60-EN-9011A+82B,THYRISTOR SEAL GAS HEATER FOR 1 ST STAGE COMP,60,Valhall PH,,23-FE-9122,6185,,EN,VRD,tag,Tag,,Active,N,,,17/10/2012 12:20,25/07/2017 10:15
23-KA-9101-M01-39A,23-KA-9101-M01-39A,23-KA-9101-M01-39A,VRD - PH HV SWGR 1STSTG COMP MTR,23,Valhall PH,,23-KA-9101-M01,4628,,KA,VRD,tag,Tag,,Active,N,,,17/10/2012 12:20,09/12/2013 12:53
23-FI-96152,23-FI-96152,23-FI-96152,SOFT TAG VRD - PH 1STSTG PRI SEAL LEAK NDE,23,Valhall PH,,23-FT-96152,11275,,FI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:13,09/10/2015 11:56
23-EXY-92501A-03,23-EXY-92501A-03,23-EXY-92501A-03,VRD - PH 1STSTGSUCTCLR GAS IN,23,Valhall PH,,23-ESDV-92501A,6195,,EXY,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,26/01/2017 08:31
23-YAHH-96119-01,23-YAHH-96119-01,23-YAHH-96119-01,VRD - PH 1STSTGGEAR 2 JOURNBRG NDE : VIBRATION ALARM HIGH HIGH,23,Valhall PH,,23-YT-96119-01,11405,,YAHH,VRD,tag,Tag,,Active,N,8309,,16/05/2013 11:50,06/10/2015 12:28
23-TE-96136-03,23-TE-96136-03,23-TE-96136-03,VRD - PH 1STSTG MOTOR WINDINGS U SP,23,Valhall PH,,23-KA-9101-M01,4564,,TE,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,14/08/2015 14:36
23-PAHH-96156-01,23-PAHH-96156-01,23-PAHH-96156-01,VRD - PH 1STSTG COMP OUTER SEAL DE : PRESSURE ALARM HIGH HIGH,23,Valhall PH,,23-PT-96156-01,11405,,PAHH,VRD,tag,Tag,,Active,N,8309,,06/10/2015 12:18,06/10/2015 13:14
23-PIC-92538-04,23-PIC-92538-04,23-PIC-92538-04,SOFT TAG VRD - PH 1STSTGCOMP SUCTION STV,23,Valhall PH,,23-PV-92538,11275,,PIC,VRD,tag,Tag,,Active,N,,,16/05/2013 11:50,09/10/2015 11:56
23-KA-9101-M01-26,23-KA-9101-M01-26,23-KA-9101-M01-26,VRD - PH HV SWGR 1STSTG COMP MTR,23,Valhall PH,,23-KA-9101-M01,4628,,KA,VRD,tag,Tag,,Active,N,,,17/10/2012 12:20,09/12/2013 12:53
48-TB-9159,48-TB-9159,48-TB-9159,VRD - 1ST STAGE COMPRESSOR WATER MIST VESSEL,48,Valhall PH,,48-SU-9113,6324,,TB,VRD,tag,Tag,,Active,N,8309,,19/03/2010 20:38,08/10/2015 13:37
23-TE-96104-03,23-TE-96104-03,23-TE-96104-03,VRD - PH 1STSTG COMP THRUST BRG OUT,23,Valhall PH,,23-KA-9101,4564,,TE,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,11/07/2014 09:25
45-HV-92613-02,45-HV-92613-02,45-HV-92613-02,VRD - PH 1STSTGDISCCOOL CM PSV INLET,45,Valhall PH,,45-PSV-92613,4418,,HV,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,26/06/2017 12:39
23-YAH-96105-01,23-YAH-96105-01,23-YAH-96105-01,VRD - PH 1STSTG COMPR JOURN BRG NDE : VIBRATION ALARM HIGH,23,Valhall PH,,23-YT-96105-01,11405,,YAH,VRD,tag,Tag,,Active,N,8309,,16/05/2013 11:50,06/10/2015 12:28
23-YE-96134-02,23-YE-96134-02,23-YE-96134-02,VRD - PH 1STSTG MOTOR JOURN BRG DE,23,Valhall PH,,23-KA-9101-M01,4621,,YE,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,11/07/2014 09:25
23-FZSH-92542,23-FZSH-92542,23-FZSH-92542,VRD - PH 1STSTGCOMP HOT GAS BP,23,Valhall PH,,23-FV-92542,4643,,FZSH,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-TAHH-96181-02,23-TAHH-96181-02,23-TAHH-96181-02,VRD - PH 1STSTG COMP LO HEADER : TEMPERATURE ALARM HIGH HIGH,23,Valhall PH,,23-TT-96181-02,11405,,TAHH,VRD,tag,Tag,,Active,N,8309,,06/10/2015 12:18,06/10/2015 13:14
23-CB-9104B,23-CB-9104B,23-CB-9104B,VRD - 1ST STAGE COMPRESSOR GAS SEAL FILTER B,23,Valhall PH,,23-1ST STAGE COMP DRY GAS SEAL SYS-PH,6230,,CB,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,08/10/2015 15:05
23-TE-96101-04,23-TE-96101-04,23-TE-96101-04,VRD - PH 1STSTG COMPR JOURN BRG DE,23,Valhall PH,,23-KA-9101,4564,,TE,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,11/07/2014 09:25
23-PC-9109-M01-24,23-PC-9109-M01-24,23-PC-9109-M01-24,VRD - PH 1STSTGCOMP AUX LO PUMP,23,Valhall PH,,23-PC-9109-M01,4628,,PC,VRD,tag,Tag,,Active,N,,,10/12/2012 12:53,09/12/2013 12:53
23-KA-9101-M01-36,23-KA-9101-M01-36,23-KA-9101-M01-36,VRD - PH HV SWGR 1STSTG COMP MTR,23,Valhall PH,,23-KA-9101-M01,4628,,KA,VRD,tag,Tag,,Active,N,,,17/10/2012 12:20,09/12/2013 12:53
23-YT-96117-02,23-YT-96117-02,23-YT-96117-02,VRD - PH 1STSTGGEAR 1 JOURNBRG DE,23,Valhall PH,,23-YE-96117-02,4627,,YT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-KA-9101-PRD,23-KA-9101-PRD,23-KA-9101-PRD,VRD - PH 1ST STAGE PRESS RAT DEV,23,Valhall PH,,23-KA-9101,6284,,KA,VRD,tag,Tag,,Active,N,,,31/08/2009 19:25,08/10/2015 15:05
23-ESDV-92551B-J01,23-ESDV-92551B-J01,23-ESDV-92551B-J01,EMERGENCY SHUTDOWN VALVE-JUNCTION BOX,23,Valhall PH,,23-ESDV-92551B,6194,,ESDV,VRD,tag,Tag,,Inactive,N,,,08/08/2016 12:57,19/10/2016 07:44
23-TAH-96103-03,23-TAH-96103-03,23-TAH-96103-03,VRD - PH 1STSTG COMP THRUST BRG IN : TEMPERATURE ALARM HIGH,23,Valhall PH,,23-TE-96103-03,11405,,TAH,VRD,tag,Tag,,Active,N,8309,,06/10/2015 12:18,06/10/2015 13:14
23-YAHH-96105-02,23-YAHH-96105-02,23-YAHH-96105-02,VRD - PH 1STSTG COMP JOURN BRG DE : VIBRATION ALARM HIGH HIGH,23,Valhall PH,,23-YT-96105-02,11405,,YAHH,VRD,tag,Tag,,Active,N,8309,,23/04/2013 10:10,06/10/2015 13:13
23-TIC-92604B,23-TIC-92604B,23-TIC-92604B,SOFT TAG VRD - PH 1STSTGDISCCOOL GAS OUT,23,Valhall PH,,23-TT-92604B,11275,,TIC,VRD,tag,Tag,,Active,N,,,16/05/2013 11:50,09/10/2015 11:56
23-YT-96134-02,23-YT-96134-02,23-YT-96134-02,VRD - PH 1STSTG MOTOR JOURN BRG DE,23,Valhall PH,,23-YE-96134-02,4627,,YT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-LG-92523-02,23-LG-92523-02,23-LG-92523-02,VRD - PH 1STSTGSUCTSCRUBBER,23,Valhall PH,,23-LI-92523,4441,,LG,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,17/01/2017 10:34
23-TT-92604A,23-TT-92604A,23-TT-92604A,VRD - PH 1STSTGDISCCOOL GAS OUT,23,Valhall PH,,23-TV-92604B,4580,,TT,VRD,tag,Tag,,Active,N,,,10/12/2012 12:53,23/05/2017 14:44
23-PDI-96162,23-PDI-96162,23-PDI-96162,SOFT TAG VRD - PH 1STSTGCOMPSEALGASBOOSTFLTR,23,Valhall PH,,23-PDT-96162,11275,,PDI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:14,09/10/2015 11:56
23-ZE-96107-02,23-ZE-96107-02,23-ZE-96107-02,VRD - PH 1STSTGCOMP SHAFT AXIAL POS,23,Valhall PH,,23-KA-9101,4634,,ZE,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,11/07/2014 09:25
45-TI-92506,45-TI-92506,45-TI-92506,SOFT TAG VRD - PH 1STSTGSUCTCLR COOLMED SPLY,45,Valhall PH,,45-TT-92506,11275,,TI,VRD,tag,Tag,,Active,N,,,16/05/2013 11:50,09/10/2015 11:56
23-EZSM-92501B,23-EZSM-92501B,23-EZSM-92501B,VRD - PH 1STSTGSUCTCLR GAS IN EQUAL,23,Valhall PH,,23-ESDV-92501B,9265,,EZSM,VRD,tag,Tag,,Inactive,N,8309,,26/06/2009 15:36,08/10/2015 10:03
48-XI-96964B,48-XI-96964B,48-XI-96964B,VRD - PH COMPENCSTG1 WTRMIST REL DR2,48,Valhall PH,,48-SU-9113,4607,,XI,VRD,tag,Tag,,Active,N,8309,,19/03/2010 20:38,14/08/2015 14:36
23-FY-92543-03,23-FY-92543-03,23-FY-92543-03,VRD - PH 1STSTGCOMP ANTI-SURGE,23,Valhall PH,,23-FV-92543,4404,,FY,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,11/07/2014 09:25
23-LY-92521B,23-LY-92521B,23-LY-92521B,VRD - PH 1STSTGSUCTSCRUBBER LEVEL,23,Valhall PH,,23-LV-92521B,6212,,LY,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,11/07/2014 09:25
